year_date,year,team,city,player_name,postseason,games_played,minutes_played,points_per_game,def_points_per_game,point_difference,field_goal_made,field_goal_attempted,field_goal_percentage,def_field_goal_percentage,two_points_made,two_points_attempted,two_points_percentage,three_points_made,three_points_attempted,three_points_percentage,def_three_points_percentage,free_throws_made,free_throws_attempted,free_throws_percentage,offensive_rebounds,defensive_rebounds,total_rebounds,offensive_rebounds_percentage,defensive_rebounds_percentage,total_rebounds_percentage,assists,steals,blocks,turnovers,def_turnovers,fouls
2001-02-01T08:00:00.000Z,2001,Kings,Sacramento,Bobby Jackson,false,79,20.9,7.2,0,0,2.9,6.7,43.9,0,2.4,5.3,45.5,0.5,1.3,37.5,0,0.8,1.1,73.9,0.9,2.2,3.1,0,0,0,2,1.1,0.1,1.3,0,1.8
2001-02-01T08:00:00.000Z,2001,Knicks,New York,Charlie Ward,false,61,24.5,7.1,0,0,2.5,6.1,41.6,0,1.4,3.2,44.4,1.1,2.9,38.3,0,0.9,1.1,80,0.5,2.1,2.6,0,0,0,4.5,1.1,0.2,1.8,0,2.2
2001-02-01T08:00:00.000Z,2001,Cavaliers,Cleveland,Wesley Person,false,44,21.8,7.1,0,0,2.9,6.6,43.8,0,2.1,4.7,45.2,0.8,1.9,40.5,0,0.5,0.7,80,0.3,2.7,3,0,0,0,1.5,0.6,0.3,0.9,0,1.4
2001-02-01T08:00:00.000Z,2001,Bucks,Milwaukee,Jason Caffey,false,70,20.8,7.1,0,0,2.6,5.2,48.8,0,2.6,5.2,48.8,0,0,0,0,2,3,67.3,1.9,3.1,5,0,0,0,0.8,0.5,0.4,1.1,0,2.6
2001-02-01T08:00:00.000Z,2001,Mavericks,Dallas,Shawn Bradley,false,82,24.4,7.1,0,0,2.7,5.5,49,0,2.7,5.4,49.4,0,0.1,16.7,0,1.7,2.2,78.7,2,5.5,7.4,0,0,0,0.5,0.4,2.8,1.1,0,3.1
2001-02-01T08:00:00.000Z,2001,Rockets,Houston,Kenny Thomas,false,74,24.6,7.1,0,0,2.8,6.3,44.3,0,2.4,5,48.5,0.3,1.2,27.2,0,1.2,1.7,72.2,1.6,4,5.6,0,0,0,1,0.5,0.6,1.6,0,2.4
2001-02-01T08:00:00.000Z,2001,Magic,Orlando,Dee Brown,false,7,22.3,6.9,0,0,2.3,6.3,36.4,0,0.6,1.7,33.3,1.7,4.6,37.5,0,0.6,0.7,80,0,1.6,1.6,0,0,0,1.7,0.6,0,1,0,1.4
2001-02-01T08:00:00.000Z,2001,Hawks,Atlanta,Chris Crawford,false,47,19.3,6.8,0,0,2.6,5.7,45.2,0,2.5,5.3,46.8,0.1,0.5,27.3,0,1.4,1.8,81.9,0.6,1.7,2.3,0,0,0,0.8,0.4,0.3,1.3,0,2.5
2001-02-01T08:00:00.000Z,2001,Warriors,Oakland,Paul McPherson,false,22,13,6.8,0,0,2.8,5.5,51.7,0,2.7,5.2,52.6,0.1,0.3,33.3,0,1.1,1.5,70.6,0.9,0.5,1.4,0,0,0,1,0.6,0,1.1,0,1.5
2001-02-01T08:00:00.000Z,2001,Warriors,Oakland,Corie Blount,false,38,24.1,6.8,0,0,2.8,6.5,43.3,0,2.8,6.3,43.9,0.1,0.2,25,0,1.1,1.8,63.2,3.8,4.4,8.3,0,0,0,1.3,0.8,0.4,1.4,0,2.4
2001-02-01T08:00:00.000Z,2001,Sonics,Seattle,Shammond Williams,false,69,18,6.8,0,0,2.3,5.3,43.8,0,1.4,3.4,42.6,0.9,1.9,45.9,0,1.2,1.4,87.5,0.5,1.4,1.9,0,0,0,2.8,0.4,0.1,1.2,0,1.2
2001-02-01T08:00:00.000Z,2001,Hawks,Atlanta,Matt Maloney,false,55,25.5,6.7,0,0,2.7,6.3,42,0,1.7,3.7,46.1,0.9,2.6,35.9,0,0.5,0.6,76.5,0.3,1.9,2.1,0,0,0,2.8,1,0.1,1.3,0,1.7
2001-02-01T08:00:00.000Z,2001,Celtics,Boston,Eric_ Williams,false,81,21.5,6.6,0,0,2,5.5,36.2,0,1.4,3.8,37.5,0.6,1.7,33.1,0,2,2.9,71.4,0.8,1.8,2.6,0,0,0,1.4,0.8,0.2,0.9,0,2.2
2001-02-01T08:00:00.000Z,2001,Rockets,Houston,Moochie Norris,false,82,20.1,6.6,0,0,2.2,5,44.6,0,1.9,4,49.1,0.3,1.1,28.1,0,1.8,2.4,77.8,0.5,1.9,2.4,0,0,0,3.5,0.8,0,1.3,0,1
2001-02-01T08:00:00.000Z,2001,Celtics,Boston,Tony Battie,false,40,21.1,6.5,0,0,2.7,5,53.7,0,2.7,5,54.5,0,0.1,0,0,1.1,1.7,63.8,1.8,4,5.8,0,0,0,0.4,0.7,1.5,0.9,0,3.2
2001-02-01T08:00:00.000Z,2001,Grizzlies,Memphis,Damon Jones,false,71,19.9,6.5,0,0,2.4,5.9,40.9,0,1.2,2.6,46.5,1.2,3.3,36.4,0,0.5,0.7,71.2,0.2,1.5,1.7,0,0,0,3.2,0.5,0,1.1,0,0.8
2001-02-01T08:00:00.000Z,2001,76ers,Philadelphia,Allen Iverson,false,71,41.9,31.1,0,0,10.7,25.5,42,0,9.4,21.2,44.1,1.4,4.3,32,0,8.2,10.1,81.4,0.7,3.1,3.8,0,0,0,4.6,2.5,0.3,3.3,0,2.1
2001-02-01T08:00:00.000Z,2001,Pistons,Detroit,Jerry Stackhouse,false,80,40.2,29.8,0,0,9.7,24.1,40.2,0,7.6,18.2,41.8,2.1,5.9,35.1,0,8.3,10.1,82.2,1.2,2.7,3.9,0,0,0,5.1,1.2,0.7,4.1,0,2
2001-02-01T08:00:00.000Z,2001,Lakers,Los Angeles,Shaquille O'Neal,false,74,39.5,28.7,0,0,11,19.2,57.2,0,11,19.2,57.3,0,0,0,0,6.7,13.1,51.3,3.9,8.8,12.7,0,0,0,3.7,0.6,2.8,2.9,0,3.5
2001-02-01T08:00:00.000Z,2001,Lakers,Los Angeles,Kobe Bryant,false,68,41,28.5,0,0,10.3,22.2,46.4,0,9.4,19.3,48.9,0.9,2.9,30.5,0,7,8.2,85.3,1.5,4.3,5.9,0,0,0,5,1.7,0.6,3.2,0,3.3
2001-02-01T08:00:00.000Z,2001,Raptors,Toronto,Vince Carter,false,75,39.7,27.6,0,0,10.2,22.1,46,0,8,16.8,47.7,2.2,5.3,40.8,0,5.1,6.7,76.5,2.3,3.2,5.5,0,0,0,3.9,1.5,1.1,2.2,0,2.7
2001-02-01T08:00:00.000Z,2001,Kings,Sacramento,Chris Webber,false,70,40.5,27.1,0,0,11.2,23.4,48.1,0,11.2,23,48.8,0,0.4,7.1,0,4.6,6.6,70.3,2.6,8.5,11.1,0,0,0,4.2,1.3,1.7,2.8,0,3.2
2001-02-01T08:00:00.000Z,2001,Magic,Orlando,Tracy McGrady,false,77,40.2,26.8,0,0,10.2,22.4,45.7,0,9.5,20.2,46.8,0.8,2.2,35.5,0,5.6,7.6,73.3,2.5,5,7.5,0,0,0,4.6,1.5,1.5,2.6,0,2.1
2001-02-01T08:00:00.000Z,2001,Celtics,Boston,Paul Pierce,false,82,38.1,25.3,0,0,8.4,18.5,45.4,0,6.6,13.8,47.8,1.8,4.7,38.3,0,6.7,9,74.5,1.1,5.2,6.4,0,0,0,3.1,1.7,0.8,3.2,0,3.1
2001-02-01T08:00:00.000Z,2001,Warriors,Oakland,Antawn Jamison,false,82,41.4,24.9,0,0,9.8,22.1,44.2,0,9,19.6,45.9,0.8,2.5,30.2,0,4.7,6.5,71.5,3.4,5.3,8.7,0,0,0,2,1.4,0.3,2.4,0,2.7
2001-02-01T08:00:00.000Z,2001,Nets,Brooklyn,Stephon Marbury,false,67,38.2,23.9,0,0,8.4,19.1,44.1,0,6.8,14.1,48.1,1.6,5,32.8,0,5.4,6.8,79,0.8,2.3,3.1,0,0,0,7.6,1.2,0.1,2.9,0,2.2
2001-02-01T08:00:00.000Z,2001,Celtics,Boston,Antoine Walker,false,81,41.9,23.4,0,0,8.8,21.2,41.3,0,6,13.8,43.9,2.7,7.4,36.7,0,3.1,4.3,71.6,1.9,7,8.9,0,0,0,5.5,1.7,0.6,3.7,0,3.1
2001-02-01T08:00:00.000Z,2001,Jazz,Salt Lake City,Karl Malone,false,81,35.7,23.2,0,0,8.3,16.6,49.8,0,8.2,16.5,49.9,0,0.1,40,0,6.6,8.3,79.3,1.4,6.9,8.3,0,0,0,4.5,1.1,0.8,3,0,2.7
2001-02-01T08:00:00.000Z,2001,Sonics,Seattle,Gary Payton,false,79,41.1,23.1,0,0,9.2,20.1,45.6,0,7.9,16.7,47.2,1.3,3.4,37.5,0,3.4,4.5,76.6,0.9,3.6,4.6,0,0,0,8.1,1.6,0.3,2.6,0,2.3
2001-02-01T08:00:00.000Z,2001,Spurs,San Antonio,Tim Duncan,false,82,38.7,22.2,0,0,8.6,17.1,49.9,0,8.5,16.8,50.4,0.1,0.3,25.9,0,5,8.1,61.8,3.2,9,12.2,0,0,0,3,0.9,2.3,3,0,3
2001-02-01T08:00:00.000Z,2001,Bucks,Milwaukee,Ray Allen,false,82,38.2,22,0,0,7.7,16,48,0,5.2,10.3,50.6,2.5,5.7,43.3,0,4.2,4.8,88.8,1.2,4,5.2,0,0,0,4.6,1.5,0.2,2.5,0,2.3
2001-02-01T08:00:00.000Z,2001,Bucks,Milwaukee,Glenn Robinson,false,76,37,22,0,0,9,19.2,46.8,0,8.3,16.8,49.3,0.7,2.4,29.9,0,3.3,4,82,1.6,5.3,6.9,0,0,0,3.3,1.1,0.8,2.9,0,2.5
2001-02-01T08:00:00.000Z,2001,Timberwolves,Minneapolis,Kevin Garnett,false,81,39.5,22,0,0,8.7,18.2,47.7,0,8.5,17.4,48.6,0.2,0.8,28.8,0,4.4,5.8,76.4,2.7,8.7,11.4,0,0,0,5,1.4,1.8,2.8,0,2.5
2001-02-01T08:00:00.000Z,2001,Mavericks,Dallas,Dirk Nowitzki,false,82,38.1,21.8,0,0,7.2,15.2,47.4,0,5.4,10.5,51.3,1.8,4.8,38.7,0,5.5,6.6,83.8,1.5,7.7,9.2,0,0,0,2.1,1,1.2,1.9,0,3
2001-02-01T08:00:00.000Z,2001,Mavericks,Dallas,Michael Finley,false,82,42,21.5,0,0,8.7,18.9,45.8,0,7.6,15.7,48.1,1.1,3.2,34.6,0,3.1,4,77.5,1.3,3.9,5.2,0,0,0,4.4,1.4,0.4,2.3,0,2.1
2001-02-01T08:00:00.000Z,2001,Nuggets,Denver,Antonio McDyess,false,70,36.5,20.8,0,0,8.2,16.6,49.5,0,8.2,16.6,49.5,0,0,0,0,4.3,6.2,70,3.4,8.6,12.1,0,0,0,2.1,0.6,1.5,2.3,0,3.1
2001-02-01T08:00:00.000Z,2001,Pacers,Indianapolis,Jalen Rose,false,72,40.9,20.5,0,0,7.9,17.3,45.7,0,7.1,14.8,47.6,0.8,2.4,33.9,0,4,4.8,82.8,0.5,4.5,5,0,0,0,6,0.9,0.6,2.9,0,3.2
2001-02-01T08:00:00.000Z,2001,Grizzlies,Memphis,Shareef Abdur-Rahim,false,81,40,20.5,0,0,7.5,15.8,47.2,0,7.3,15,48.7,0.1,0.8,18.8,0,5.5,6.6,83.4,2.2,6.9,9.1,0,0,0,3.1,1.1,1,2.9,0,2.9
2001-02-01T08:00:00.000Z,2001,Kings,Sacramento,Peja Stojakovic,false,75,38.7,20.4,0,0,7.5,15.9,47,0,5.5,11.1,50.1,1.9,4.8,40,0,3.6,4.2,85.6,1.2,4.5,5.8,0,0,0,2.2,1.2,0.2,1.9,0,1.9
2001-02-01T08:00:00.000Z,2001,Bulls,Chicago,Elton Brand,false,74,39.3,20.1,0,0,7.8,16.4,47.5,0,7.8,16.4,47.7,0,0,0,0,4.5,6.4,70.8,3.9,6.2,10.1,0,0,0,3.2,1,1.6,3,0,3.3
2001-02-01T08:00:00.000Z,2001,Hornets,Charlotte,Jamal Mashburn,false,76,39.4,20.1,0,0,7.5,18.3,41.3,0,6.2,14.5,42.8,1.4,3.8,35.6,0,3.7,4.8,76.6,1.2,6.4,7.6,0,0,0,5.4,1.1,0.2,2.8,0,2.4
2001-02-01T08:00:00.000Z,2001,Rockets,Houston,Steve Francis,false,80,39.9,19.9,0,0,6.9,15.2,45.1,0,5.2,11,47.2,1.7,4.2,39.6,0,4.5,5.5,81.7,2.4,4.5,6.9,0,0,0,6.5,1.8,0.4,3.3,0,3.4
2001-02-01T08:00:00.000Z,2001,Bulls,Chicago,Ron Mercer,false,61,41.5,19.7,0,0,8.2,18.4,44.6,0,8,17.6,45.2,0.2,0.8,30.4,0,3.1,3.7,82.5,1.2,2.7,3.9,0,0,0,3.3,1.3,0.4,2.1,0,2.4
2001-02-01T08:00:00.000Z,2001,Hawks,Atlanta,Jason Terry,false,82,37.7,19.7,0,0,7.3,16.7,43.6,0,5.8,12.8,44.8,1.5,3.8,39.5,0,3.7,4.4,84.6,0.5,2.8,3.3,0,0,0,4.9,1.3,0.1,2.9,0,2.5
2001-02-01T08:00:00.000Z,2001,Rockets,Houston,Cuttino Mobley,false,79,38,19.5,0,0,6.7,15.4,43.4,0,5.5,12.2,45.4,1.1,3.2,35.7,0,5,6,83.1,1.1,4,5,0,0,0,2.5,1.1,0.3,2.1,0,2.1
2001-02-01T08:00:00.000Z,2001,Trailblazers,Portland,Rasheed Wallace,false,77,38.2,19.2,0,0,7.7,15.3,50.1,0,7,13.2,53,0.7,2.1,32.1,0,3.2,4.2,76.6,1.9,5.9,7.8,0,0,0,2.8,1.2,1.8,2.1,0,2.7
2001-02-01T08:00:00.000Z,2001,Pacers,Indianapolis,Reggie Miller,false,81,39.3,18.9,0,0,6.4,14.5,44,0,4.3,8.8,48.7,2.1,5.7,36.6,0,4,4.3,92.8,0.5,3,3.5,0,0,0,3.2,1,0.2,1.6,0,2
2001-02-01T08:00:00.000Z,2001,Knicks,New York,Allan Houston,false,78,36.6,18.7,0,0,6.9,15.5,44.9,0,5.7,12.3,46.7,1.2,3.2,38.1,0,3.6,3.9,90.9,0.3,3.4,3.6,0,0,0,2.2,0.7,0.1,2.1,0,2.4
2001-02-01T08:00:00.000Z,2001,Bucks,Milwaukee,Sam Cassell,false,76,35.7,18.2,0,0,7.1,14.9,47.4,0,6.7,13.6,49,0.4,1.3,30.6,0,3.6,4.3,85.8,0.6,3.2,3.8,0,0,0,7.6,1.2,0.1,2.9,0,2.8
2001-02-01T08:00:00.000Z,2001,Wizards,Washington,Juwan Howard,false,54,36.7,18.2,0,0,7.3,15.3,47.4,0,7.3,15.3,47.4,0,0,0,0,3.6,4.7,77,2.2,4.8,7,0,0,0,2.9,0.9,0.4,3.1,0,3.4
2001-02-01T08:00:00.000Z,2001,Wizards,Washington,Richard Hamilton,false,78,32.3,18.1,0,0,7,16,43.8,0,6.5,14.1,46,0.5,1.9,27.4,0,3.6,4.1,86.8,1,2.1,3.1,0,0,0,2.9,1,0.1,2.6,0,2.6
2001-02-01T08:00:00.000Z,2001,Knicks,New York,Latrell Sprewell,false,77,39.1,17.7,0,0,6.8,15.8,43,0,6.3,14.1,44.6,0.5,1.8,30.4,0,3.6,4.6,78.3,0.6,3.9,4.5,0,0,0,3.5,1.4,0.4,2.8,0,2.1
2001-02-01T08:00:00.000Z,2001,Nuggets,Denver,Nick Van Exel,false,71,37.8,17.7,0,0,6.5,15.7,41.4,0,4.6,10.6,43.1,1.9,5,37.7,0,2.9,3.5,81.9,0.6,2.8,3.4,0,0,0,8.5,0.9,0.3,2.3,0,1.5
2001-02-01T08:00:00.000Z,2001,Heat,Miami,Eddie Jones,false,63,36.1,17.4,0,0,6.2,13.8,44.5,0,4.7,10,47.1,1.4,3.8,37.8,0,3.6,4.3,84.4,1.2,3.4,4.6,0,0,0,2.7,1.7,0.9,2.1,0,2.9
2001-02-01T08:00:00.000Z,2001,Suns,Phoenix,Shawn Marion,false,79,36.2,17.3,0,0,7.1,14.7,48,0,6.8,13.6,49.7,0.3,1,25.6,0,3,3.7,81,2.8,7.9,10.7,0,0,0,2,1.7,1.4,1.6,0,2.7
2001-02-01T08:00:00.000Z,2001,Hornets,Charlotte,David Wesley,false,82,37.9,17.2,0,0,6.4,15.1,42.2,0,5.2,12,43.4,1.2,3.1,37.6,0,3.3,4.1,79.9,0.8,2,2.7,0,0,0,4.4,1.6,0.2,2.1,0,2.7
2001-02-01T08:00:00.000Z,2001,Clippers,Los Angeles,Lamar Odom,false,76,37.2,17.2,0,0,6.3,13.8,46,0,5.3,10.4,50.6,1.1,3.3,31.6,0,3.4,5.1,67.9,1.4,6.3,7.8,0,0,0,5.2,1,1.6,3.5,0,3.1
2001-02-01T08:00:00.000Z,2001,Nets,Brooklyn,Keith Van Horn,false,49,35.3,17,0,0,6.3,14.4,43.5,0,5,11,45.2,1.3,3.5,38.2,0,3.1,3.8,80.6,1.6,5.5,7.1,0,0,0,1.7,0.8,0.4,2.1,0,3.1
2001-02-01T08:00:00.000Z,2001,Wizards,Washington,Courtney Alexander,false,27,33.7,17,0,0,6.6,14.6,44.8,0,6,13.3,45.4,0.5,1.3,38.9,0,3.3,3.9,85.7,0.8,2.1,3,0,0,0,1.5,1.1,0.1,2,0,2.3
2001-02-01T08:00:00.000Z,2001,Suns,Phoenix,Jason Kidd,false,77,39.8,16.9,0,0,5.9,14.2,41.1,0,5,11.2,44.2,0.9,3,29.7,0,4.3,5.2,81.4,1.2,5.2,6.4,0,0,0,9.8,2.2,0.3,3.7,0,2.2
2001-02-01T08:00:00.000Z,2001,Warriors,Oakland,Danny Fortson,false,6,33.8,16.7,0,0,4.8,8.3,58,0,4.8,8.3,58,0,0,0,0,7,9,77.8,4.8,11.5,16.3,0,0,0,0.8,0.3,0,1.7,0,3.7
2001-02-01T08:00:00.000Z,2001,Warriors,Oakland,Larry Hughes,false,50,36.9,16.5,0,0,6.2,16.1,38.3,0,5.9,14.6,40.3,0.3,1.5,18.7,0,3.9,5,76.6,1.5,4,5.5,0,0,0,4.5,1.9,0.6,3,0,2.9
2001-02-01T08:00:00.000Z,2001,Suns,Phoenix,Clifford Robinson,false,82,33.6,16.4,0,0,6.1,14.5,42.2,0,5,11.4,43.9,1.1,3,36.1,0,3.1,4.4,70.9,1.3,2.8,4.1,0,0,0,2.9,1.1,1,2.3,0,3.1
2001-02-01T08:00:00.000Z,2001,Grizzlies,Memphis,Michael Dickerson,false,70,37.4,16.3,0,0,6.1,14.6,41.7,0,4.8,11.3,42.9,1.2,3.3,37.4,0,2.9,3.9,76.3,1,2.3,3.3,0,0,0,3.3,0.9,0.4,2.3,0,3
2001-02-01T08:00:00.000Z,2001,Wizards,Washington,Mitch Richmond,false,37,32.9,16.2,0,0,5.5,13.6,40.7,0,4.3,10,43.1,1.2,3.6,33.8,0,3.9,4.3,89.4,0.4,2.5,2.9,0,0,0,3,1.2,0.2,2.3,0,2.3
2001-02-01T08:00:00.000Z,2001,Heat,Miami,Anthony Mason,false,80,40.7,16.1,0,0,5.8,11.9,48.2,0,5.8,11.9,48.2,0,0,0,0,4.6,5.9,78.1,2.1,7.5,9.6,0,0,0,3.1,1,0.3,2.2,0,2.9
2001-02-01T08:00:00.000Z,2001,Timberwolves,Minneapolis,Terrell Brandon,false,78,36.2,16,0,0,6.6,14.5,45.1,0,6.1,13.4,45.8,0.4,1.2,36.3,0,2.5,2.9,87.1,0.8,3.1,3.8,0,0,0,7.5,2.1,0.3,2,0,1.8
2001-02-01T08:00:00.000Z,2001,Magic,Orlando,Darrell Armstrong,false,75,37,15.9,0,0,5.5,13.4,41.2,0,3.6,8,45.1,1.9,5.4,35.5,0,2.9,3.3,88.4,1.3,3.3,4.6,0,0,0,7,1.8,0.2,2.7,0,2.1
2001-02-01T08:00:00.000Z,2001,Grizzlies,Memphis,Mike Bibby,false,82,38.9,15.9,0,0,6.4,14.1,45.4,0,5.1,10.6,47.8,1.3,3.5,37.9,0,1.7,2.3,76.1,0.6,3.1,3.7,0,0,0,8.4,1.3,0.1,3,0,1.8
2001-02-01T08:00:00.000Z,2001,Cavaliers,Cleveland,Andre Miller,false,82,34.7,15.8,0,0,5.5,12.2,45.2,0,5.3,11.4,46.5,0.2,0.8,26.6,0,4.6,5.5,83.3,1.1,3.2,4.4,0,0,0,8,1.5,0.3,3.2,0,2.8
2001-02-01T08:00:00.000Z,2001,Mavericks,Dallas,Steve Nash,false,70,34.1,15.6,0,0,5.5,11.3,48.7,0,4.2,8.2,51.8,1.3,3.1,40.6,0,3.3,3.7,89.5,0.7,2.5,3.2,0,0,0,7.3,1,0.1,2.9,0,2.3
2001-02-01T08:00:00.000Z,2001,Spurs,San Antonio,Derek Anderson,false,82,34.9,15.5,0,0,5,12.1,41.6,0,3.8,9,42.2,1.2,3.1,39.9,0,4.2,4.9,85.1,0.9,3.5,4.4,0,0,0,3.7,1.5,0.2,2,0,2.3
2001-02-01T08:00:00.000Z,2001,Heat,Miami,Brian Grant,false,82,33.8,15.2,0,0,5.9,12.3,47.9,0,5.9,12.3,48,0,0,0,0,3.4,4.3,79.7,2.6,6.1,8.8,0,0,0,1.2,0.7,0.9,2.1,0,3.6
2001-02-01T08:00:00.000Z,2001,Heat,Miami,Tim Hardaway,false,77,33.9,14.9,0,0,5.3,13.5,39.2,0,2.8,6.8,41.7,2.5,6.7,36.6,0,1.9,2.4,80.1,0.3,2.3,2.6,0,0,0,6.3,1.2,0.1,2.5,0,2
2001-02-01T08:00:00.000Z,2001,Sonics,Seattle,Rashard Lewis,false,78,34.9,14.8,0,0,5.5,11.4,48,0,3.9,7.7,50.3,1.6,3.7,43.2,0,2.3,2.7,82.6,1.8,5.1,6.9,0,0,0,1.6,1.2,0.6,1.7,0,2.4
2001-02-01T08:00:00.000Z,2001,Spurs,San Antonio,David Robinson,false,80,29.6,14.4,0,0,5,10.3,48.6,0,5,10.3,48.7,0,0,0,0,4.4,5.9,74.7,2.6,6,8.6,0,0,0,1.5,1,2.5,1.5,0,2.7
2001-02-01T08:00:00.000Z,2001,Timberwolves,Minneapolis,Wally Szczerbiak,false,82,34.8,14,0,0,5.7,11.2,51,0,5.4,10.3,52.6,0.3,0.9,33.8,0,2.2,2.5,87,1.6,3.8,5.5,0,0,0,3.2,0.7,0.4,1.7,0,2.8
2001-02-01T08:00:00.000Z,2001,Magic,Orlando,Grant Hill,false,4,33,13.8,0,0,4.8,10.8,44.2,0,4.5,10.5,42.9,0.3,0.3,100,0,4,6.5,61.5,2,4.3,6.3,0,0,0,6.3,1.3,0.5,2.8,0,2.3
2001-02-01T08:00:00.000Z,2001,Hornets,Charlotte,Baron Davis,false,82,38.9,13.8,0,0,5,11.7,42.7,0,4,8.3,47.4,1,3.3,31,0,2.8,4.1,67.7,1.6,3.4,5,0,0,0,7.3,2.1,0.4,2.8,0,3.3
2001-02-01T08:00:00.000Z,2001,Raptors,Toronto,Antonio Davis,false,78,35,13.7,0,0,4.8,11.1,43.3,0,4.8,11.1,43.4,0,0,0,0,4.1,5.4,75.4,3.5,6.6,10.1,0,0,0,1.4,0.3,1.9,1.7,0,2.9
2001-02-01T08:00:00.000Z,2001,Heat,Miami,Alonzo Mourning,false,13,23.5,13.6,0,0,5.6,10.8,51.8,0,5.6,10.8,52.1,0,0.1,0,0,2.4,4.2,56.4,2.7,5.1,7.8,0,0,0,0.9,0.3,2.4,2.2,0,1.8
2001-02-01T08:00:00.000Z,2001,Trailblazers,Portland,Steve Smith,false,81,31.4,13.6,0,0,4.4,9.7,45.6,0,3.5,6.9,50.4,1,2.8,33.9,0,3.8,4.3,89,1.1,2.3,3.4,0,0,0,2.6,0.6,0.3,1.7,0,2.5
2001-02-01T08:00:00.000Z,2001,Jazz,Salt Lake City,Donyell Marshall,false,81,28.8,13.6,0,0,5.3,10.5,50.3,0,4.8,8.9,53.5,0.5,1.6,32,0,2.5,3.4,75.1,2.1,4.9,7,0,0,0,1.6,1,1,1.6,0,2.4
2001-02-01T08:00:00.000Z,2001,Wizards,Washington,Christian Laettner,false,25,29.3,13.2,0,0,4.5,9.1,49.1,0,4.4,8.7,50,0.1,0.4,30,0,4.1,4.9,84.4,1.7,4.4,6.1,0,0,0,2.3,1.2,0.8,2.7,0,3.3
2001-02-01T08:00:00.000Z,2001,Warriors,Oakland,Marc Jackson,false,48,29.3,13.2,0,0,4.9,10.6,46.7,0,4.8,10.1,47.8,0.1,0.5,21.7,0,3.2,4,80.2,2.5,5,7.5,0,0,0,1.2,0.7,0.6,1.9,0,2.9
2001-02-01T08:00:00.000Z,2001,Hornets,Charlotte,Elden Campbell,false,78,30,13.1,0,0,4.7,10.7,44,0,4.7,10.6,44.3,0,0.1,0,0,3.7,5.2,70.9,2,5.8,7.8,0,0,0,1.3,0.8,1.8,1.8,0,3.6
2001-02-01T08:00:00.000Z,2001,Rockets,Houston,Maurice Taylor,false,69,28.6,13,0,0,5.7,11.6,48.9,0,5.7,11.5,49.2,0,0.1,0,0,1.7,2.3,73.5,1.6,3.9,5.5,0,0,0,1.5,0.4,0.6,1.8,0,3
2001-02-01T08:00:00.000Z,2001,Trailblazers,Portland,Damon Stoudamire,false,82,32.4,13,0,0,5,11.4,43.4,0,4,8.7,45.3,1,2.7,37.4,0,2.1,2.5,83.1,0.8,2.9,3.7,0,0,0,5.7,1.3,0.1,2.3,0,2.5
2001-02-01T08:00:00.000Z,2001,Sonics,Seattle,Ruben Patterson,false,76,27.1,13,0,0,4.9,9.9,49.4,0,4.8,9.4,51.6,0,0.5,5.6,0,3.2,4.8,68.1,2.4,2.6,5,0,0,0,2.1,1.4,0.6,2,0,2.3
2001-02-01T08:00:00.000Z,2001,Pacers,Indianapolis,Jermaine O'Neal,false,81,32.6,12.9,0,0,5,10.7,46.5,0,5,10.7,46.8,0,0.1,0,0,2.9,4.8,60.1,3.1,6.7,9.8,0,0,0,1.2,0.6,2.8,2,0,3.5
2001-02-01T08:00:00.000Z,2001,Nuggets,Denver,Raef Lafrentz,false,78,31.5,12.9,0,0,5,10.4,47.7,0,4.3,8.6,49.9,0.7,1.8,36.7,0,2.3,3.4,69.8,2.2,5.6,7.8,0,0,0,1.4,0.5,2.6,1.2,0,3.7
2001-02-01T08:00:00.000Z,2001,Clippers,Los Angeles,Jeff McInnis,false,81,34.9,12.9,0,0,5.3,11.5,46.3,0,4.7,9.7,48.2,0.6,1.8,36.1,0,1.6,2,80.7,0.5,2.2,2.7,0,0,0,5.5,0.9,0.1,1.4,0,2.5
2001-02-01T08:00:00.000Z,2001,Cavaliers,Cleveland,Lamond Murray,false,78,28.5,12.8,0,0,5,11.9,42.3,0,4.2,9.7,43.4,0.8,2.1,37,0,2,2.7,73.5,1.3,3,4.4,0,0,0,1.6,1.1,0.3,1.8,0,2.2
2001-02-01T08:00:00.000Z,2001,Bucks,Milwaukee,Tim Thomas,false,76,27.4,12.6,0,0,4.3,10,43,0,2.9,6.6,44,1.4,3.4,41.2,0,2.6,3.3,77.1,1,3.1,4.1,0,0,0,1.8,1,0.6,1.5,0,2.6
2001-02-01T08:00:00.000Z,2001,Trailblazers,Portland,Bonzi Wells,false,75,26.6,12.6,0,0,5.2,9.7,53.3,0,4.9,9,54.7,0.2,0.7,34,0,2.1,3.2,66,1.6,3.3,4.9,0,0,0,2.8,1.3,0.3,2.3,0,2.7
2001-02-01T08:00:00.000Z,2001,76ers,Philadelphia,Theo Ratliff,false,50,36.1,12.4,0,0,4.6,9.1,49.9,0,4.6,9.1,49.9,0,0,0,0,3.3,4.3,76,2.5,5.8,8.3,0,0,0,1.2,0.6,3.7,2.5,0,3.3
2001-02-01T08:00:00.000Z,2001,Hawks,Atlanta,Lorenzen Wright,false,71,28,12.4,0,0,5.1,11.4,44.8,0,5.1,11.4,44.9,0,0,0,0,2.2,3,71.8,2.5,5,7.5,0,0,0,1.2,0.6,0.9,1.8,0,3.3
